Using cpu device
c:\Users\Colton\anaconda3\envs\cs260r\Lib\site-packages\stable_baselines3\ppo\ppo.py:155: UserWarning: You have specified a mini-batch size of 256, but because the `RolloutBuffer` is of size `n_steps * n_envs = 5000`, after every 19 untruncated mini-batches, there will be a truncated mini-batch of size 136
We recommend using a `batch_size` that is a factor of `n_steps * n_envs`.
Info: (n_steps=500 and n_envs=10)
  warnings.warn(
Logging to runs\ppo_metadrive\ppo_metadrive_2025-03-16_17-43-31_a51009e7\ppo_metadrive_1
---------------------------------
| rollout/           |          |
|    crash                | 0.241        |
|    max_step             | 0            |
|    mean_ep_length       | 95.4         |
|    mean_reward          | 90.3         |
|    num_episodes         | 5            |
|    out_of_road          | 0.944        |
|    raw_action           | 0.46111807   |
|    route_completion     | 0.393        |
|    success_rate         | 0            |
|    total_cost           | 8.58         |
| time/                   |              |
|    total_timesteps      | 640000       |
| train/                  |              |
|    approx_kl            | 0.0023555637 |
|    clip_fraction        | 0.199        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.754        |
|    learning_rate        | 5e-05        |
|    loss                 | 20.5         |
|    n_updates            | 2540         |
|    policy_gradient_loss | 0.00104      |
|    std                  | 0.642        |
|    value_loss           | 49.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 366      |
|    ep_rew_mean     | 287      |
| time/              |          |
|    fps             | 745      |
|    iterations      | 128      |
|    time_elapsed    | 858      |
|    total_timesteps | 640000   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 364          |
|    ep_rew_mean          | 299          |
| time/                   |              |
|    fps                  | 747          |
|    iterations           | 129          |
|    time_elapsed         | 863          |
|    total_timesteps      | 645000       |
| train/                  |              |
|    approx_kl            | 0.0043029143 |
|    clip_fraction        | 0.161        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.93        |
|    explained_variance   | 0.742        |
|    learning_rate        | 5e-05        |
|    loss                 | 45           |
|    n_updates            | 2560         |
|    policy_gradient_loss | -0.000293    |
|    std                  | 0.64         |
|    value_loss           | 55.8         |
------------------------------------------
------------------------------------------
| eval/                   |              |
|    arrive_dest          | 0.0554       |
|    crash                | 0.24         |
|    max_step             | 0            |
|    mean_ep_length       | 126          |
|    mean_reward          | 162          |
|    num_episodes         | 5            |
|    out_of_road          | 0.945        |
|    raw_action           | 0.46184558   |
|    route_completion     | 0.393        |
|    success_rate         | 0            |
|    total_cost           | 8.49         |
| time/                   |              |
|    total_timesteps      | 650000       |
| train/                  |              |
|    approx_kl            | 0.0015351316 |
|    clip_fraction        | 0.124        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.92        |
|    explained_variance   | 0.702        |
|    learning_rate        | 5e-05        |
|    loss                 | 35.2         |
|    n_updates            | 2580         |
|    policy_gradient_loss | -0.00103     |
|    std                  | 0.64         |
|    value_loss           | 67.2         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 362      |
|    ep_rew_mean     | 294      |
| time/              |          |
|    fps             | 747      |
|    iterations      | 130      |
|    time_elapsed    | 869      |
|    total_timesteps | 650000   |
---------------------------------
------------------------------------------
