Using cpu device
Logging to runs\ppo_metadrive_500_scenarios\ppo_metadrive_500_scenarios_2025-03-19_14-27-44_7a2b10a5\ppo_metadrive_500_scenarios_1
---------------------------------
| rollout/           |          |
|    clip_fraction        | 0.113        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.63        |
|    explained_variance   | 0.779        |
|    learning_rate        | 5e-05        |
|    loss                 | 11.3         |
|    n_updates            | 5180         |
|    policy_gradient_loss | -0.00284     |
|    std                  | 0.574        |
|    value_loss           | 28.9         |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 231          |
|    ep_rew_mean          | 234          |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 261          |
|    time_elapsed         | 1609         |
|    total_timesteps      | 668160       |
| train/                  |              |
|    approx_kl            | 0.0028862855 |
|    clip_fraction        | 0.198        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.62        |
|    explained_variance   | 0.722        |
|    learning_rate        | 5e-05        |
|    loss                 | 12.2         |
|    n_updates            | 5200         |
|    policy_gradient_loss | 0.000879     |
|    std                  | 0.572        |
|    value_loss           | 31           |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.0955      |
|    crash                | 0.227       |
|    max_step             | 0           |
|    mean_ep_length       | 184         |
|    mean_reward          | 267         |
|    num_episodes         | 5           |
|    out_of_road          | 0.91        |
|    raw_action           | 0.60335624  |
|    route_completion     | 0.42        |
|    success_rate         | 0.2         |
|    total_cost           | 7.2         |
| time/                   |             |
|    total_timesteps      | 670000      |
| train/                  |             |
|    approx_kl            | 0.004891922 |
|    arrive_dest          | 0.104       |
|    clip_fraction        | 0.184       |
|    clip_range           | 0.1         |
|    crash                | 0.29        |
|    entropy_loss         | -1.62       |
|    explained_variance   | 0.765       |
|    learning_rate        | 5e-05       |
|    loss                 | 11.1        |
|    max_step             | 0           |
|    n_updates            | 5220        |
|    out_of_road          | 0.896       |
|    policy_gradient_loss | 0.000204    |
|    route_completion     | 0.419       |
|    std                  | 0.571       |
|    total_cost           | 19          |
|    value_loss           | 29.5        |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 225      |
|    ep_rew_mean     | 232      |
| time/              |          |
|    fps             | 414      |
|    iterations      | 262      |
|    time_elapsed    | 1618     |
|    total_timesteps | 670720   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 220          |
|    ep_rew_mean          | 229          |
| time/                   |              |
|    fps                  | 415          |
|    iterations           | 263          |
|    time_elapsed         | 1621         |
