Using cpu device
Logging to runs\ppo_metadrive_10_scenarios\ppo_metadrive_10_scenarios_2025-03-19_12-18-01_c4e7621c\ppo_metadrive_10_scenarios_1
-----------------------------
| time/              |      |
|    total_timesteps | 611840   |
---------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 294          |
|    ep_rew_mean          | 281          |
| time/                   |              |
|    fps                  | 808          |
|    iterations           | 240          |
|    time_elapsed         | 759          |
|    total_timesteps      | 614400       |
| train/                  |              |
|    approx_kl            | 0.0019321477 |
|    clip_fraction        | 0.181        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.424        |
|    learning_rate        | 5e-05        |
|    loss                 | 50.5         |
|    n_updates            | 4780         |
|    policy_gradient_loss | -0.000686    |
|    std                  | 0.69         |
|    value_loss           | 122          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 294          |
|    ep_rew_mean          | 281          |
| time/                   |              |
|    fps                  | 809          |
|    iterations           | 241          |
|    time_elapsed         | 762          |
|    total_timesteps      | 616960       |
| train/                  |              |
|    approx_kl            | 0.0018612314 |
|    clip_fraction        | 0.112        |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.433        |
|    learning_rate        | 5e-05        |
|    loss                 | 35.1         |
|    n_updates            | 4800         |
|    policy_gradient_loss | -0.00219     |
|    std                  | 0.69         |
|    value_loss           | 103          |
------------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 290          |
|    ep_rew_mean          | 274          |
| time/                   |              |
|    fps                  | 810          |
|    iterations           | 242          |
|    time_elapsed         | 764          |
|    total_timesteps      | 619520       |
| train/                  |              |
|    approx_kl            | 0.0012598283 |
|    clip_fraction        | 0.0637       |
|    clip_range           | 0.1          |
|    entropy_loss         | -2.05        |
|    explained_variance   | 0.562        |
|    learning_rate        | 5e-05        |
|    loss                 | 45.1         |
|    n_updates            | 4820         |
|    policy_gradient_loss | -0.00184     |
|    std                  | 0.69         |
|    value_loss           | 111          |
------------------------------------------
-----------------------------------------
| eval/                   |             |
|    arrive_dest          | 0.00968     |
|    crash                | 0.181       |
|    max_step             | 0           |
|    mean_ep_length       | 138         |
|    mean_reward          | 171         |
|    num_episodes         | 5           |
|    out_of_road          | 0.99        |
|    raw_action           | 0.50365573  |
|    route_completion     | 0.337       |
|    success_rate         | 0.2         |
