Using cpu device
Logging to runs\ppo_metadrive_1_scenarios\ppo_metadrive_1_scenarios_2025-03-19_11-26-57_846e726e\ppo_metadrive_1_scenarios_1
-----------------------------
| time/              |      |
|    explained_variance   | 0.823        |
|    learning_rate        | 5e-05        |
|    loss                 | 26.9         |
|    max_step             | 0            |
|    n_updates            | 5220         |
|    out_of_road          | 1            |
|    policy_gradient_loss | -0.00324     |
|    route_completion     | 0.343        |
|    std                  | 0.639        |
|    total_cost           | 3.45         |
|    value_loss           | 66.5         |
------------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 301      |
|    ep_rew_mean     | 305      |
| time/              |          |
|    fps             | 756      |
|    iterations      | 262      |
|    time_elapsed    | 887      |
|    total_timesteps | 670720   |
---------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 304         |
|    ep_rew_mean          | 307         |
| time/                   |             |
|    fps                  | 756         |
|    iterations           | 263         |
|    time_elapsed         | 890         |
|    total_timesteps      | 673280      |
| train/                  |             |
|    approx_kl            | 0.004549118 |
|    clip_fraction        | 0.113       |
|    clip_range           | 0.1         |
|    entropy_loss         | -1.9        |
|    explained_variance   | 0.626       |
|    learning_rate        | 5e-05       |
|    loss                 | 91          |
|    n_updates            | 5240        |
|    policy_gradient_loss | -0.00023    |
|    std                  | 0.638       |
|    value_loss           | 150         |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 305          |
|    ep_rew_mean          | 308          |
| time/                   |              |
|    fps                  | 756          |
|    iterations           | 264          |
|    time_elapsed         | 893          |
|    total_timesteps      | 675840       |
| train/                  |              |
|    approx_kl            | 0.0013178568 |
|    clip_fraction        | 0.155        |
|    clip_range           | 0.1          |
|    entropy_loss         | -1.9         |
|    explained_variance   | 0.893        |
|    learning_rate        | 5e-05        |
|    loss                 | 19.6         |
|    n_updates            | 5260         |
|    policy_gradient_loss | -0.00281     |
|    std                  | 0.637        |
|    value_loss           | 43.8         |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 299         |
|    ep_rew_mean          | 303         |
| time/                   |             |
|    fps                  | 756         |
|    iterations           | 265         |
|    time_elapsed         | 896         |
|    total_timesteps      | 678400      |
| train/                  |             |
|    approx_kl            | 0.013161632 |
